time,packet,altitude,pressure,temp,voltage,gps_lat,gps_lon,gps_alt,accel_x,accel_y,accel_z,g_force,gyro_rate,state,temperature,humidity,pm25,coal_gas
0.0,0,0.4336370160893431,100.4832456131188,22.675843919281665,12.548831924986557,26.72001788646639,84.30456506093618,70.83533790338345,-0.21124406005693813,0.10402285790432098,9.875824593059216,1.0511916365408096,-9.030304509239667,2.0,22.7041227210298,77.87530055966349,141.44549971618173,11.35439286500678
0.1,1,0.15548753765243595,100.48759855980336,22.473045995983803,12.517433102540704,26.720051693294092,84.30457539571775,68.94939803619195,-0.19014667919330605,-0.031510510726931715,10.048085178114222,0.980542466907322,-2.8852947431745024,2.0,23.0357766136523,74.71702340661656,139.30748660176354,11.254871501540752
0.2,2,0.21982304309461742,100.4842375552817,22.650804019718045,12.487698632656377,26.720007950784353,84.30456622054838,68.96951841810633,-0.042903139580383685,-0.14832428722655694,9.671000580504689,1.0716036268181115,8.590139105600295,2.0,23.206214464556982,78.54018008714168,145.8209643474096,12.266916642377549
0.30000000000000004,3,-0.41706540240309936,100.51080053810682,23.012429521871038,12.536267814230515,26.720065870179283,84.30458686182641,72.10552372743743,0.16312602707447232,0.04887047116842105,9.775969550897598,0.9961980299411437,-3.4832462276385368,2.0,22.163770828407912,76.73086876688619,132.86198663096945,12.187365628244729
0.4,4,0.283307654179718,100.49366255275645,23.00455087349346,12.462334286184259,26.71999481458679,84.30460421555671,70.43780725699838,0.12563483235297032,-0.16176452991428716,9.61800815693903,1.0199726880150701,1.841460175453441,2.0,22.729976716319907,77.18376863253602,151.63094565729278,11.690760580687744
0.5,5,-0.16261259297055256,100.4934794322057,23.129846129078295,12.540052402829698,26.72000464579773,84.30462371212616,70.54730044157587,-0.025462740726483624,0.012611308006636568,9.883810195795103,0.9533392672098989,-1.3048191727540517,2.0,23.052022145594208,78.2556614149141,152.96304949803545,10.99430632049881
0.6,6,0.3260961251704646,100.50244305505761,22.91968130562868,12.529386665530195,26.720014768077846,84.30454421587584,70.78825310202957,0.2109441957488687,-0.17564536387526242,9.71069134809141,1.015906831024913,-3.0203213534376294,2.0,22.960995292433967,75.05105813964359,143.0592251059217,12.301584665808726
0.7,7,0.2688578544552047,100.47607499191747,22.568677598504888,12.489063076355334,26.720038149715634,84.3045787750341,70.34681651963199,-0.125512509729771,-0.17469024308703357,10.126741914431069,1.0140555656980896,1.0759640484909898,2.0,22.397566371451628,80.13078953204909,153.9108291053643,12.005646578354668
0.7999999999999999,8,0.2083513095632068,100.4961635528859,22.718012022918767,12.492864872284663,26.720034793532868,84.30457588188608,71.65360882461165,-0.07305171521417805,-0.028433686537484997,9.708931585044958,0.9840605713552708,-1.462634221236596,2.0,22.980031369769332,79.52726598685764,155.20757536373605,11.29529329126379
0.8999999999999999,9,0.5008027040953402,100.4826847939043,22.79893772182549,12.520170961065913,26.72003845993152,84.30459759184531,71.59556996307833,0.19434893133540213,0.2291924129328771,9.716534504805772,0.9915334443598322,-1.1884613750935404,2.0,22.90715694605169,80.30223358769584,147.33758721483784,11.641380773386281
0.9999999999999999,10,0.42513548847503907,100.47634680576382,22.569436840385162,12.48437546998286,26.72004850066097,84.3045804306284,67.90164210374746,0.28087285927205974,-0.07072943853322773,9.736706778709554,0.9742327653405083,-0.7135947773289093,2.0,22.898807327670156,73.54421518598355,124.75016851070292,13.02510595092434
1.0999999999999999,11,-0.07667740724442204,100.51429821537727,22.83651325328956,12.505055787245151,26.72005433387021,84.304585972182,69.66186780973298,-0.0938751841653352,-0.18356811583960594,9.75740322573622,1.0354197086665347,-5.151037270542754,2.0,23.080138624469487,76.32230023937335,140.29832546701968,12.141608918998891
1.2,12,-0.6503278784499689,100.49492419412164,23.39609288043844,12.517333764576385,26.720051661961524,84.3045723311692,68.80217278027995,0.040487093236884035,0.08433184531831289,9.74806861491909,0.9997737089533159,1.5550406746169374,2.0,23.390057194014712,76.14173249465395,151.10112684675738,11.460832141701731
1.3,13,0.6701662452216833,100.48885333778986,22.522322532102972,12.520532936808277,26.72000247221728,84.30462483519781,69.99323995044328,-0.20122797191192687,0.062418634108066744,9.958986775886691,1.0303939394589654,-1.6699570019910737,2.0,23.408746237682955,77.1574593529303,139.5550898593519,11.704740482577677
1.4000000000000001,14,-0.01860625078002518,100.47643756830503,23.0377068442476,12.516295826352257,26.720000237470952,84.30458451127032,72.76551820386544,-0.1026832526485753,0.20177985528535694,9.811141987614308,1.024312141773571,2.48613448942753,2.0,22.88600169993603,79.69536539205004,130.6976969496569,11.806278538972151
1.5000000000000002,15,0.37748452819626416,100.50560898167309,22.63621370933723,12.51859087594361,26.720051312827568,84.30459196759145,68.75766629640238,0.03542441661707206,0.04263926146096759,9.908896107700542,1.0848044699264416,-3.6204465643741086,2.0,23.188356769967648,76.07547007161615,142.47671338531663,12.824834351120636
1.6000000000000003,16,-0.44705119487757844,100.4798471636142,23.315493388380965,12.497247625044746,26.720018532816447,84.30460709022348,70.05435799983823,-0.071541331698535,0.14023878114682942,9.772590402829914,0.9675613734185851,0.054370949727055695,2.0,23.24011523494474,78.43750562457352,129.7741581647273,12.533435801087283
1.7000000000000004,17,0.016977627405305357,100.48915789138856,22.9322731108839,12.489898709752985,26.72006584025614,84.30455487869962,70.8995367145904,0.3249854921277468,-0.16779475975077135,9.77665315990225,0.9341041829960226,-2.4366637840454786,2.0,22.905509365939672,77.78059594282146,141.36656873545164,11.941994341703039
1.8000000000000005,18,0.21577391566677057,100.48812444754827,22.62118359333141,12.52585363858809,26.720007723016288,84.30458548073135,69.65725503115061,0.01740169235845794,-0.09636364642590575,9.730123141898975,1.020143224505002,1.1757491026124955,2.0,23.51637188611784,78.68636697125976,146.00566856682636,12.174286251167597
1.9000000000000006,19,0.29987967245018826,100.4592179849934,23.341758461315692,12.487216097208742,26.720037305689925,84.30456964293641,72.31516440003634,0.12353729067250774,0.11785891503356272,9.908644915601611,1.0159941661758114,-7.804015478605142,2.0,23.247315135470306,80.51639521977592,140.61053005238077,12.140350180316007
2.0000000000000004,20,-0.9977713748482469,100.50202799000971,23.450402228060888,12.50649045760431,26.72001627985354,84.30457638012331,68.96597182554146,0.21719541637026885,-0.011264840322326991,10.118604722673757,1.0500953766453418,2.6460667718099455,2.0,22.97713749591928,76.39510777299068,141.41986114287155,12.250408786252063
2.1000000000000005,21,0.6761987192617477,100.4658294387446,23.1539330506939,12.482047779060347,26.72003014947292,84.30456293324627,69.20563612116392,-0.10807950975451887,-0.024147420640934166,10.176646115891748,1.0580586411062134,-2.9404411483380084,2.0,22.81308518437274,75.19393174636939,148.84341392428308,12.223190550169292
2.2000000000000006,22,1.0171053403872428,100.47237523639535,23.189441777952133,12.47623239447905,26.720018237101577,84.30457175624377,71.74529080242307,0.26037027472295937,-0.2956232633050149,9.675437546875408,1.078042008452618,-5.093823021411129,2.0,22.854984617765673,78.01525244876079,137.9121885929268,12.064571799398736
2.3000000000000007,23,0.4200334466956224,100.49547764602778,23.404939586779463,12.474252345093491,26.720051856275354,84.30460448796471,70.94432214206475,-0.08295835062750274,0.10382660542369822,9.865793122286659,1.0568233293298042,-4.33631347804743,2.0,23.341433133709376,76.8729418729102,143.74416329414544,12.682910359504644
2.400000000000001,24,0.08173254238386166,100.49727128700434,22.525611529509963,12.503648500409852,26.720034143506798,84.30456285616384,68.63405251126294,-0.1412628143335841,0.25647337965714967,10.027817407647397,0.9791946446888838,-2.8645062198325166,2.0,22.45778166532395,77.77405357845312,146.27989939590142,11.326134115703706
2.500000000000001,25,-0.17495132375160996,100.49769883648388,23.319917765317552,12.502169216597522,26.71998379029154,84.30458152897695,71.75167652754199,-0.23930029724067528,-0.13088192164426818,10.054891748743843,0.9975220504749845,-1.1701840453210752,2.0,22.85685480519191,76.94270234020813,145.40783815027564,12.174340239071615
2.600000000000001,26,-0.37117226942104886,100.49633133621921,22.355475685503386,12.506777371438945,26.72003006289838,84.30455462902248,70.68266305217686,-0.10910702473014351,0.12837679751519904,9.604342960409479,1.030367716531761,-5.478435579502587,2.0,23.19889981206531,75.89379357080747,142.63207511839707,11.856065093132457
2.700000000000001,27,0.4833538849298209,100.46084643525917,22.94640041816924,12.478797244339345,26.72004097932501,84.3045554377563,69.93718658489648,-0.06575415381523865,-0.03048605031995928,10.127007668305172,0.9911331889796268,3.703551449821626,2.0,23.38698388150683,78.3889772288464,163.28129868559813,11.52284150634505
2.800000000000001,28,-0.22130459311246894,100.4748729518742,23.57950165868314,12.506440490634882,26.720001258728434,84.30460955163866,69.7468463759426,-0.014687484138187507,0.1801814386550362,9.89179961769676,1.0920421514231857,5.178842111197807,2.0,22.827775553650458,77.03092931127907,143.00235050532723,12.05269066914015
2.9000000000000012,29,-0.4575005276236373,100.49392603832193,22.74179246383568,12.447825965214996,26.720029916579193,84.30455640627835,70.65301835786613,-0.045070004614144614,0.15219242846730008,9.779488887946014,0.9903322567748675,-2.9453505948055207,2.0,22.437841065707214,76.33027815976189,152.92601375973095,11.85273835739651
3.0000000000000013,30,0.2468882656427197,100.5064812541685,23.143620555798787,12.505895836518823,26.720010728036037,84.304595631758,71.05616262874098,0.031866742144398975,0.1024028740549874,9.587836659325204,1.0573466355090788,0.36508685026540233,2.0,22.9902436529977,80.98812596822827,135.585642116942,12.50252294461934
3.1000000000000014,31,0.08124604946224777,100.50732747118205,23.21541371271082,12.499946322019886,26.720036365945255,84.30459020530432,69.9145927184229,-0.07473800503283456,-0.15087083463971016,9.803704996587344,0.9658824000057837,-1.2938156639819138,2.0,22.73363694182648,76.87724298621143,144.25036303902732,11.759371323772914
3.2000000000000015,32,0.2648280627089031,100.526289643803,22.64261833333756,12.487040888776852,26.719976611300286,84.30459666668506,70.7487740205518,0.024356980915406223,0.2780150849008364,9.892592756586392,0.9738362422847303,4.1067271545316135,2.0,22.969480590266972,76.97499985241079,137.5725877742203,11.917880885830238
3.3000000000000016,33,0.5394055954425531,100.48912060585354,22.94704318522264,12.471026510160517,26.72004529638839,84.30457681268562,69.41272458902473,0.24524015043260197,0.034898006986812065,9.923233471061021,1.0107038070127385,3.6852777628418516,2.0,22.74428036350423,76.66665881338788,136.7702303176131,11.293367833559397
3.4000000000000017,34,0.5841210445115176,100.47701794414071,22.50662383202483,12.482832833364967,26.720019570371342,84.30459613474729,69.49839054766667,-0.12987886399779894,-0.10171743435460921,9.72923942405598,0.952996588152645,2.1173671568847188,2.0,22.861426870325538,78.23955834771854,147.54010816220048,12.889025370743333
3.5000000000000018,35,-0.3902333790674917,100.45368692861851,22.651870383789127,12.462926685995667,26.719992919698168,84.30464164053562,68.51052955736085,0.040826379937280825,0.19283206684528362,9.97990823068015,1.0062145129607256,-5.777594536965008,2.0,22.983590635442106,78.54165670929605,138.93721618236466,11.917479597360881
3.600000000000002,36,-0.4160170789029207,100.52584740390272,22.90896089861632,12.486513403564375,26.720020980975605,84.30461581389395,68.95479925000232,-0.09451634753819729,0.18235534993476119,9.847554810688717,1.0634682071829782,5.388451460373279,2.0,22.899786259809257,79.93414262626608,137.58954016767228,11.103817279729487
3.700000000000002,37,0.6535529917942912,100.47549844725282,23.303296017102017,12.47913070607762,26.720055239847916,84.30457781679215,70.23993695006244,-0.05060679299971204,0.05662772808810977,9.598449732375657,0.9728258362143828,-1.224591358348237,2.0,23.14734338635915,76.14410239042805,152.91756225252448,11.603165785365624
3.800000000000002,38,0.1642642048811447,100.48215634186941,22.832143849314576,12.506591777123413,26.7200326994511,84.30458307498691,71.1487620147965,0.18623145356020535,0.10198257272836664,9.616090945968033,0.9462866353142627,-4.195895667978279,2.0,23.008895245369324,79.143572123657,155.506173790084,11.737204412890017
3.900000000000002,39,-0.28433969076349225,100.48748707140423,23.403992438275644,12.466169866987231,26.720018935942498,84.30461451614677,69.7363576007127,-0.004083804668228546,-0.0026462145424630133,9.891269302356301,1.039994121179893,-7.8435886145906935,2.0,23.154174610129292,76.46228812733172,153.07535044545833,12.445383079108646
4.000000000000002,40,-0.5147644700143418,100.47949610372841,23.488541907855552,12.516630637368776,26.720054189286593,84.30458907867258,72.65849170836393,0.0902267849088598,-0.320069902793895,9.711143973907557,0.9890634210991555,-2.7486616356769176,2.0,23.080038405378904,75.44259864292812,142.07849492625397,11.946077683275773
4.100000000000001,41,1.0654972120858377,100.50145728684652,23.249684402153505,12.472668520111448,26.72005683522309,84.30457357310597,73.23935338516617,-0.19107569290976056,-0.32237272517978716,9.942570912627357,1.002548656134689,-1.1861970488353477,2.0,23.258131785256328,76.94507523538438,135.87128539361652,12.280514722442165
4.200000000000001,42,0.5028500806838271,100.47987298359975,23.035737978744887,12.51554890729128,26.72004282778494,84.30458584629756,68.40174732640088,0.22367642198550125,0.032028118297103024,9.695840100416229,1.0705169505599914,-1.0373267450283747,2.0,23.112125847595486,76.07821306911353,144.42483239461205,12.166182735434846
4.300000000000001,43,-0.680012433219605,100.47698713847936,23.386417638514448,12.481438925036203,26.720067815295607,84.30457779284289,72.35644820361254,0.06363149326404051,0.11732520665591989,9.677768566914075,0.8990334389406671,5.401837703288904,2.0,23.05813124928676,76.37575286515141,158.17251958031397,12.381224193888718
4.4,44,-0.17658425769422828,100.49501424095791,22.822362520818622,12.493559578821724,26.720055067008584,84.30453734978094,70.34557035771392,-0.04415083391358821,0.1381164281955904,9.875189775493634,1.0336525704636603,-3.585984482775076,2.0,22.892537715803414,79.82306459715399,138.06976709020898,12.576251881045321
4.5,45,-0.46527886789571055,100.51331762533424,22.948679281549122,12.452348383081324,26.719979593499666,84.30458154105095,69.75193451499514,0.23318074517646692,-0.1480241189767918,9.60912044711198,1.0377877655942236,7.971784293327254,2.0,23.00908506472658,78.92974114836615,151.13416126065454,11.852080867328315
4.6,46,-0.10162576700118198,100.49823288244396,22.81113617944954,12.47928190840359,26.72002652503618,84.30458467393514,69.41837430813254,-0.2806165693192828,-0.0991962152624714,9.909125126165765,1.005489191337788,3.431822631905997,2.0,23.123781853051625,76.7424107423641,150.9815976454744,13.07042269834973
4.699999999999999,47,1.0142607787702809,100.49530018696997,23.267864685072208,12.534039180992448,26.72000559813054,84.30459630137885,70.13293684217884,-0.08349248649649878,0.08368450354322847,9.801965345826659,1.0491972183185014,1.181298170879783,2.0,22.907333480457936,77.30392447345612,146.48554877528565,11.525266931017525
4.799999999999999,48,-0.522514273952577,100.52053769641877,23.23069653631244,12.485342672598406,26.72002570153494,84.3045518306613,70.8775981354605,-0.31128557660864586,-0.023836082268011344,9.799488596455664,1.0737178550657043,-0.13580725207753597,2.0,22.572402803038923,78.6943079443034,141.38120344839285,11.8917325631129
